Mã đơn hàng,Ngày tạo đơn,order_date,order_hour,order_weekday,Siêu thị,Số chuyến,Giá trị đơn hàng,Tổng phí trả tài xế,profit,fee_ratio,total_process_time,delay_assign,delay_arrive_store,delay_pickup,multi_trip,is_completed,sla_30m,delivery_speed_cat
6/95346,2023-03-03,2023-03-03,14,Friday,CM Rạch Miễu,1,1867450,12000.0,1855450.0,0.0064258748560871775,28.916666666666668,0.35,1.5666666666666667,0.0,0,1,1,fast
17/43776,2023-03-03,2023-03-03,14,Friday,CM Rạch Miễu,1,2755050,20000.0,2735050.0,0.007259396381190904,29.2,0.36666666666666664,1.15,0.0,0,1,1,fast
19/90181,2023-03-03,2023-03-03,14,Friday,CM Rạch Miễu,1,1681500,12000.0,1669500.0,0.007136485280999108,29.4,0.38333333333333336,0.9166666666666666,0.0,0,1,1,fast
17/43771-6/95362,2023-03-03,2023-03-03,14,Friday,CM Rạch Miễu,1,2166499,24000.0,2142499.0,0.011077780326692974,29.616666666666667,0.4166666666666667,0.65,0.0,0,1,1,fast
19/90122,2023-03-03,2023-03-03,11,Friday,CM Rạch Miễu,1,776500,8000.0,768500.0,0.0103026400515132,200.91666666666666,2.2333333333333334,19.066666666666666,140.8,0,1,0,slow
4/85562,2023-03-03,2023-03-03,10,Friday,CM Rạch Miễu,1,1098300,8000.0,1090300.0,0.00728398433943367,231.8,1.0333333333333334,50.96666666666667,141.01666666666668,0,1,0,slow
21/15637,2023-03-03,2023-03-03,10,Friday,CM Rạch Miễu,1,744800,8000.0,736800.0,0.010741138560687433,232.26666666666668,1.05,50.96666666666667,141.21666666666667,0,1,0,slow
6/95330,2023-03-03,2023-03-03,10,Friday,CM Rạch Miễu,1,2019177,16000.0,2003177.0,0.007924020529156186,232.5,1.0833333333333333,50.96666666666667,141.4,0,1,0,slow
22/12905,2023-03-03,2023-03-03,10,Friday,CM Rạch Miễu,1,1593000,16000.0,1577000.0,0.010043942247332079,232.68333333333334,1.1,50.96666666666667,141.58333333333334,0,1,0,slow
5/33302,2023-03-03,2023-03-03,10,Friday,CM Rạch Miễu,1,381543,8000.0,373543.0,0.02096749252377845,232.9,1.1166666666666667,50.96666666666667,141.75,0,1,0,slow
8/96071,2023-03-03,2023-03-03,10,Friday,CM Rạch Miễu,1,1636000,12000.0,1624000.0,0.007334963325183374,233.25,1.1333333333333333,50.96666666666667,141.95,0,1,0,slow
14/87079,2023-03-03,2023-03-03,10,Friday,CM Rạch Miễu,1,841801,8000.0,833801.0,0.009503433709392125,233.48333333333332,1.1666666666666667,50.96666666666667,142.13333333333333,0,1,0,slow
17/43650-4/85531,2023-03-03,2023-03-03,10,Friday,CM Rạch Miễu,1,1533712,8000.0,1525712.0,0.005216103153655967,233.96666666666667,1.1833333333333333,193.33333333333334,0.0,0,1,0,slow
14/87111,2023-03-03,2023-03-03,10,Friday,CM Rạch Miễu,1,948452,8000.0,940452.0,0.008434796911177371,234.2,1.2166666666666666,50.96666666666667,142.6,0,1,0,slow
8/96047-8/96048,2023-03-03,2023-03-03,9,Friday,CM Rạch Miễu,1,2708448,24000.0,2684448.0,0.008861163293517172,138.93333333333334,0.2,1.35,0.0,0,1,0,slow
8/96017,2023-03-03,2023-03-03,9,Friday,CM Rạch Miễu,1,490810,8000.0,482810.0,0.016299586397995152,144.11666666666667,0.5,3.5833333333333335,2.6666666666666665,0,1,0,slow
12/6989,2023-03-03,2023-03-03,9,Friday,CM Rạch Miễu,1,615700,8000.0,607700.0,0.0129933409127822,143.85,0.5,3.6,2.45,0,1,0,slow
17/43614-10/882,2023-03-03,2023-03-03,9,Friday,CM Rạch Miễu,1,405000,8000.0,397000.0,0.019753086419753086,143.7,0.55,3.5833333333333335,2.2666666666666666,0,1,0,slow
12/6982,2023-03-03,2023-03-03,9,Friday,CM Rạch Miễu,1,737436,8000.0,729436.0,0.010848399047510563,143.51666666666668,0.5666666666666667,3.5833333333333335,2.066666666666667,0,1,0,slow
14/87070,2023-03-03,2023-03-03,9,Friday,CM Rạch Miễu,1,310100,8000.0,302100.0,0.025798129635601418,143.2,0.5833333333333334,3.5833333333333335,1.8666666666666667,0,1,0,slow
12/6974,2023-03-03,2023-03-03,9,Friday,CM Rạch Miễu,1,441000,8000.0,433000.0,0.018140589569160998,143.0,0.5833333333333334,3.6,1.6333333333333333,0,1,0,slow
6/95306,2023-03-03,2023-03-03,9,Friday,CM Rạch Miễu,1,684131,8000.0,676131.0,0.011693666856201518,142.78333333333333,0.6,3.6,1.4166666666666667,0,1,0,slow
14/87065,2023-03-03,2023-03-03,9,Friday,CM Rạch Miễu,1,633865,8000.0,625865.0,0.012620983963462252,142.58333333333334,0.6166666666666667,2.1166666666666667,0.0,0,1,0,slow
16/63019,2023-03-03,2023-03-03,9,Friday,CM Rạch Miễu,1,692600,8000.0,684600.0,0.01155067860236789,142.4,0.6333333333333333,1.8666666666666667,0.0,0,1,0,slow
19/90059,2023-03-03,2023-03-03,9,Friday,CM Rạch Miễu,1,433200,8000.0,425200.0,0.018467220683287166,142.23333333333332,0.6666666666666666,1.6666666666666667,0.0,0,1,0,slow
8/96037-8/96036,2023-03-03,2023-03-03,9,Friday,CM Rạch Miễu,1,1534300,12000.0,1522300.0,0.007821156227595646,142.0,0.6833333333333333,1.35,0.0,0,1,0,slow
10/920,2023-03-03,2023-03-03,9,Friday,CM Rạch Miễu,1,1034284,16000.0,1018284.0,0.015469638899953978,141.66666666666666,0.7166666666666667,0.95,0.0,0,1,0,slow
14/87035,2023-03-03,2023-03-03,9,Friday,CM Rạch Miễu,1,1406400,20000.0,1386400.0,0.01422070534698521,141.48333333333332,0.7166666666666667,0.7666666666666667,0.0,0,1,0,slow
17/43623-6/95305,2023-03-03,2023-03-03,9,Friday,CM Rạch Miễu,1,1389493,20000.0,1369493.0,0.01439373929915444,141.3,0.7333333333333333,0.5666666666666667,0.0,0,1,0,slow
4/85356,2023-03-02,2023-03-02,15,Thursday,CM Rạch Miễu,1,1041211,8000.0,1033211.0,0.007683361009439969,25.533333333333335,0.4166666666666667,1.6666666666666667,0.0,0,1,1,fast
6/95094,2023-03-02,2023-03-02,15,Thursday,CM Rạch Miễu,1,1226400,8000.0,1218400.0,0.006523157208088715,25.733333333333334,0.43333333333333335,1.4666666666666666,0.0,0,1,1,fast
4/85155,2023-03-02,2023-03-02,15,Thursday,CM Rạch Miễu,1,792500,8000.0,784500.0,0.010094637223974764,25.933333333333334,0.45,1.0833333333333333,0.0,0,1,1,fast
4/85333-19/89942,2023-03-02,2023-03-02,15,Thursday,CM Rạch Miễu,1,2157064,20000.0,2137064.0,0.009271862123701475,26.133333333333333,0.4666666666666667,0.8333333333333334,0.0,0,1,1,fast
0641/10,2023-03-02,2023-03-02,13,Thursday,CM Rạch Miễu,1,675561,8000.0,667561.0,0.011842009825907654,131.45,0.2,34.78333333333333,0.0,0,1,0,slow
6739/12,2023-03-02,2023-03-02,13,Thursday,CM Rạch Miễu,1,629397,8000.0,621397.0,0.012710578537870375,135.51666666666668,1.4,37.1,0.0,0,1,0,slow
85299/4,2023-03-02,2023-03-02,13,Thursday,CM Rạch Miễu,1,297820,8000.0,289820.0,0.02686186287019005,135.71666666666667,1.4166666666666667,36.9,0.0,0,1,0,slow
32201/9,2023-03-02,2023-03-02,13,Thursday,CM Rạch Miễu,1,546000,8000.0,538000.0,0.014652014652014652,135.9,1.4333333333333333,36.65,0.0,0,1,0,slow
86899/14,2023-03-02,2023-03-02,13,Thursday,CM Rạch Miễu,1,1292175,8000.0,1284175.0,0.006191111885000097,136.1,1.45,36.416666666666664,0.0,0,1,0,slow
95796/8,2023-03-02,2023-03-02,13,Thursday,CM Rạch Miễu,1,1826200,12000.0,1814200.0,0.00657102179388895,136.45,1.4666666666666666,36.1,0.0,0,1,0,slow
89946/19,2023-03-02,2023-03-02,13,Thursday,CM Rạch Miễu,1,109200,8000.0,101200.0,0.07326007326007326,136.63333333333333,1.4833333333333334,35.9,0.0,0,1,0,slow
95049/6,2023-03-02,2023-03-02,13,Thursday,CM Rạch Miễu,1,944800,8000.0,936800.0,0.00846740050804403,136.86666666666667,1.5166666666666666,35.63333333333333,0.0,0,1,0,slow
71728/20,2023-03-02,2023-03-02,13,Thursday,CM Rạch Miễu,1,820900,8000.0,812900.0,0.009745401388719698,137.1,1.5333333333333334,35.43333333333333,0.0,0,1,0,slow
"32206/9, 32205/9",2023-03-02,2023-03-02,13,Thursday,CM Rạch Miễu,1,601000,12000.0,589000.0,0.019966722129783693,137.28333333333333,1.55,35.21666666666667,0.0,0,1,0,slow
94987/6,2023-03-02,2023-03-02,13,Thursday,CM Rạch Miễu,1,795000,8000.0,787000.0,0.010062893081761006,134.4,1.5666666666666667,34.93333333333333,0.0,0,0,0,slow
"89928/19,95022/6",2023-03-02,2023-03-02,13,Thursday,CM Rạch Miễu,1,2909500,28000.0,2881500.0,0.009623646674686372,137.5,1.5833333333333333,34.68333333333333,0.0,0,1,0,slow
62857/16,2023-03-02,2023-03-02,13,Thursday,CM Rạch Miễu,1,680800,8000.0,672800.0,0.011750881316098707,137.68333333333334,1.6,34.31666666666667,0.0,0,1,0,slow
06505/12,2023-03-02,2023-03-02,10,Thursday,CM Rạch Miễu,1,812900,12000.0,800900.0,0.01476196334112437,58.516666666666666,0.9,11.383333333333333,0.0,0,1,0,slow
95659/8,2023-03-02,2023-03-02,10,Thursday,CM Rạch Miễu,1,1699100,16000.0,1683100.0,0.009416750044141015,58.75,0.9333333333333333,11.2,0.0,0,1,0,slow
06466/,2023-03-02,2023-03-02,10,Thursday,CM Rạch Miễu,1,936100,16000.0,920100.0,0.017092191005234483,58.95,0.9666666666666667,10.983333333333333,0.0,0,1,0,slow
95588/8,2023-03-02,2023-03-02,10,Thursday,CM Rạch Miễu,1,2975400,40000.0,2935400.0,0.013443570612354641,59.15,0.9666666666666667,10.8,0.0,0,1,0,slow
86866/14,2023-03-02,2023-03-02,10,Thursday,CM Rạch Miễu,1,295364,8000.0,287364.0,0.02708522365623434,62.233333333333334,0.45,14.033333333333333,0.0,0,1,0,slow
62791/16,2023-03-02,2023-03-02,10,Thursday,CM Rạch Miễu,1,2127976,16000.0,2111976.0,0.007518881791899908,62.7,0.4666666666666667,13.216666666666667,0.0,0,1,0,slow
89815/19,2023-03-02,2023-03-02,10,Thursday,CM Rạch Miễu,1,3115000,32000.0,3083000.0,0.010272873194221509,62.916666666666664,0.5,13.033333333333333,0.0,0,1,0,slow
86873/14,2023-03-02,2023-03-02,10,Thursday,CM Rạch Miễu,1,1087200,8000.0,1079200.0,0.007358351729212656,63.11666666666667,0.5166666666666667,12.716666666666667,0.0,0,1,0,slow
32186/9,2023-03-02,2023-03-02,10,Thursday,CM Rạch Miễu,1,348100,8000.0,340100.0,0.02298190175237001,63.333333333333336,0.5333333333333333,12.483333333333333,0.0,0,1,0,slow
32191/9,2023-03-02,2023-03-02,10,Thursday,CM Rạch Miễu,1,293300,8000.0,285300.0,0.02727582679849983,63.53333333333333,0.55,12.283333333333333,0.0,0,1,0,slow
85246/4,2023-03-02,2023-03-02,10,Thursday,CM Rạch Miễu,1,1550467,16000.0,1534467.0,0.010319471488267729,63.71666666666667,0.5666666666666667,12.033333333333333,0.0,0,1,0,slow
95731/8,2023-03-02,2023-03-02,10,Thursday,CM Rạch Miễu,1,1406839,16000.0,1390839.0,0.011373014253940926,63.95,0.5833333333333334,11.816666666666666,0.0,0,1,0,slow
99898-1/10,2023-03-02,2023-03-02,10,Thursday,CM Rạch Miễu,1,2503500,40000.0,2463500.0,0.01597763131615738,80.21666666666667,1.9166666666666667,26.183333333333334,0.0,0,1,0,slow
89453/19,2023-03-02,2023-03-02,8,Thursday,CM Rạch Miễu,1,2040400,40000.0,2000400.0,0.01960399921584003,164.98333333333332,1.0166666666666666,111.4,0.0,0,1,0,slow
"43855/17, 85678/4",2023-03-03,2023-03-03,16,Friday,CM Rạch Miễu,1,1476141,16000.0,1460141.0,0.010839072961187312,1266.3666666666666,0.6833333333333333,1257.55,0.0,0,1,0,slow
"43847/17, 96194",2023-03-03,2023-03-03,16,Friday,CM Rạch Miễu,1,1308700,16000.0,1292700.0,0.012225873003744173,1266.0666666666666,0.7,1075.5833333333333,181.66666666666666,0,1,0,slow
7191/12,2023-03-03,2023-03-03,16,Friday,CM Rạch Miễu,1,1507739,8000.0,1499739.0,0.005305958126704953,1303.5666666666666,0.2833333333333333,1113.8166666666666,181.36666666666667,0,1,0,slow
"43842/17, 1086/10",2023-03-03,2023-03-03,16,Friday,CM Rạch Miễu,1,1996979,16000.0,1980979.0,0.008012102280494687,1303.2666666666667,0.3,1294.8833333333334,0.0,0,1,0,slow
"43841/17, 7188/12",2023-03-03,2023-03-03,16,Friday,CM Rạch Miễu,1,4506626,36000.0,4470626.0,0.007988237763683962,1303.0,0.31666666666666665,1294.5666666666666,0.0,0,1,0,slow
85666/4,2023-03-03,2023-03-03,16,Friday,CM Rạch Miễu,1,916344,8000.0,908344.0,0.008730345808997494,1302.6833333333334,0.3333333333333333,1277.35,0.0,0,1,0,slow
32242/9,2023-03-03,2023-03-03,15,Friday,CM Rạch Miễu,1,1964900,24000.0,1940900.0,0.012214362054048552,29.9,0.2833333333333333,1.7333333333333334,1.1833333333333333,0,1,1,fast
96121/8,2023-03-03,2023-03-03,15,Friday,CM Rạch Miễu,1,261100,8000.0,253100.0,0.030639601685178094,29.533333333333335,0.3,1.7333333333333334,0.55,0,1,1,fast
85640/4,2023-03-03,2023-03-03,15,Friday,CM Rạch Miễu,1,835700,12000.0,823700.0,0.014359219815723346,29.283333333333335,0.31666666666666665,1.7333333333333334,0.18333333333333332,0,1,1,fast
7145/12,2023-03-03,2023-03-03,15,Friday,CM Rạch Miễu,1,928200,16000.0,912200.0,0.017237664296487827,28.966666666666665,0.35,0.9333333333333333,0.0,0,1,1,fast
10/00323...19/89671,2023-03-01,2023-03-01,13,Wednesday,CM Rạch Miễu,1,994600,8000.0,986600.0,0.008043434546551377,,0.3333333333333333,2840.65,0.0,0,0,0,
10/00313,2023-03-01,2023-03-01,13,Wednesday,CM Rạch Miễu,1,1420216,12000.0,1408216.0,0.008449418961622738,2906.2,0.36666666666666664,2840.2,0.0,0,1,0,slow
10/00324,2023-03-01,2023-03-01,13,Wednesday,CM Rạch Miễu,1,721894,20000.0,701894.0,0.027704898503104335,,0.38333333333333336,2839.85,0.0,0,0,0,
9/32168,2023-03-01,2023-03-01,13,Wednesday,CM Rạch Miễu,1,492100,8000.0,484100.0,0.01625685836212152,,0.4,2839.4666666666667,0.0,0,0,0,
16/62623,2023-03-01,2023-03-01,13,Wednesday,CM Rạch Miễu,1,780200,20000.0,760200.0,0.02563445270443476,2857.15,0.4,6.95,3.6333333333333333,0,1,0,slow
14/86658,2023-03-01,2023-03-01,13,Wednesday,CM Rạch Miễu,1,1956747,16000.0,1940747.0,0.008176836351352525,2856.9,0.4166666666666667,10.166666666666666,0.0,0,1,0,slow
19/89640,2023-03-01,2023-03-01,13,Wednesday,CM Rạch Miễu,1,1126600,8000.0,1118600.0,0.007101011894194923,2856.65,0.43333333333333335,6.95,2.8666666666666667,0,1,0,slow
19/89632,2023-03-01,2023-03-01,13,Wednesday,CM Rạch Miễu,1,710000,8000.0,702000.0,0.011267605633802818,2856.4166666666665,0.45,6.95,2.466666666666667,0,1,0,slow
9/32166,2023-03-01,2023-03-01,13,Wednesday,CM Rạch Miễu,1,324700,8000.0,316700.0,0.024638127502309825,2856.0333333333333,0.4666666666666667,6.95,2.1333333333333333,0,1,0,slow
9/32167,2023-03-01,2023-03-01,13,Wednesday,CM Rạch Miễu,1,1044600,8000.0,1036600.0,0.007658433850277618,2855.8,0.48333333333333334,6.633333333333334,0.0,0,1,0,slow
19/90112,2023-03-03,2023-03-03,10,Friday,CM Rạch Miễu,1,2929400,48000.0,2881400.0,0.016385607974329214,34.1,0.26666666666666666,1.8333333333333333,0.0,0,1,0,normal
8/96067,2023-03-03,2023-03-03,10,Friday,CM Rạch Miễu,1,448700,8000.0,440700.0,0.017829284599955426,43.28333333333333,0.5666666666666667,6.416666666666667,0.0,0,1,0,normal
12/7042,2023-03-03,2023-03-03,10,Friday,CM Rạch Miễu,1,400200,8000.0,392200.0,0.01999000499750125,72.1,0.5833333333333334,0.6666666666666666,0.0,0,1,0,slow
5/33290,2023-03-03,2023-03-03,10,Friday,CM Rạch Miễu,1,967544,16000.0,951544.0,0.016536715642906163,212.48333333333332,0.6666666666666666,0.85,0.0,0,1,0,slow
16/63024,2023-03-03,2023-03-03,10,Friday,CM Rạch Miễu,1,2190577,16000.0,2174577.0,0.007304011682766687,76.25,0.55,1.0,0.0,0,1,0,slow
4/85550,2023-03-03,2023-03-03,10,Friday,CM Rạch Miễu,1,1595427,12000.0,1583427.0,0.00752149737969835,76.06666666666666,0.5666666666666667,1.25,0.0,0,1,0,slow
19/90048-17/43652,2023-03-03,2023-03-03,10,Friday,CM Rạch Miễu,1,1640000,16000.0,1624000.0,0.00975609756097561,75.88333333333334,0.5833333333333334,1.6833333333333333,0.95,0,1,0,slow
19/90078,2023-03-03,2023-03-03,9,Friday,CM Rạch Miễu,1,529800,12000.0,517800.0,0.022650056625141562,103.13333333333334,0.3,1.3166666666666667,0.0,0,1,0,slow
8/96063,2023-03-03,2023-03-03,9,Friday,CM Rạch Miễu,1,3194700,24000.0,3170700.0,0.007512442482862241,102.9,0.31666666666666665,1.0666666666666667,0.0,0,1,0,slow
10/913-1,2023-03-03,2023-03-03,9,Friday,CM Rạch Miễu,1,2066000,32000.0,2034000.0,0.015488867376573089,26.883333333333333,0.2,0.5333333333333333,0.0,0,1,1,fast
13/48672-20/71873,2023-03-03,2023-03-03,8,Friday,CM Rạch Miễu,1,2139550,20000.0,2119550.0,0.009347760042999696,53.333333333333336,0.15,2.533333333333333,0.0,0,1,0,slow
12/6952,2023-03-03,2023-03-03,8,Friday,CM Rạch Miễu,1,328831,8000.0,320831.0,0.024328606487831136,54.36666666666667,0.5,0.8333333333333334,2.316666666666667,0,1,0,slow
20/71808,2023-03-03,2023-03-03,8,Friday,CM Rạch Miễu,1,2330700,24000.0,2306700.0,0.010297335564422706,166.88333333333333,0.5166666666666667,0.8333333333333334,2.0833333333333335,0,1,0,slow
10/850,2023-03-03,2023-03-03,8,Friday,CM Rạch Miễu,1,948302,8000.0,940302.0,0.008436131105913517,54.1,0.5333333333333333,0.8166666666666667,1.7666666666666666,0,1,0,slow
12/6951,2023-03-03,2023-03-03,8,Friday,CM Rạch Miễu,1,1612300,16000.0,1596300.0,0.009923711468089066,53.916666666666664,0.55,0.8333333333333334,1.4833333333333334,0,1,0,slow
4739400,2023-03-03,2023-03-03,8,Friday,CM Rạch Miễu,1,4739400,40000.0,4699400.0,0.008439886905515465,53.766666666666666,0.5833333333333334,0.8333333333333334,1.0833333333333333,0,1,0,slow
20/71921,2023-03-03,2023-03-03,8,Friday,CM Rạch Miễu,1,903900,8000.0,895900.0,0.008850536563779179,53.28333333333333,0.6,0.8166666666666667,0.75,0,1,0,slow
4/85453,2023-03-03,2023-03-03,8,Friday,CM Rạch Miễu,1,855900,20000.0,835900.0,0.023367215796237878,53.083333333333336,0.6166666666666667,0.8333333333333334,0.5,0,1,0,slow
19/89589,2023-03-01,2023-03-01,10,Wednesday,CM Rạch Miễu,1,279200,8000.0,271200.0,0.02865329512893983,42.38333333333333,1.1,1.4333333333333333,0.0,0,1,0,normal
19/89609,2023-03-01,2023-03-01,10,Wednesday,CM Rạch Miễu,1,1527800,24000.0,1503800.0,0.01570886241654667,41.78333333333333,1.1166666666666667,1.15,0.0,0,1,0,normal
9/32161,2023-03-01,2023-03-01,10,Wednesday,CM Rạch Miễu,1,664900,40000.0,624900.0,0.06015942246954429,27.133333333333333,1.1333333333333333,0.8833333333333333,0.0,0,1,1,fast
8/95403,2023-03-01,2023-03-01,10,Wednesday,CM Rạch Miễu,1,5167300,56000.0,5111300.0,0.010837381224237028,19.0,0.3,0.9,0.0,0,1,1,fast
20/71439,2023-03-01,2023-03-01,9,Wednesday,CM Rạch Miễu,1,2840100,24000.0,2816100.0,0.008450406675821275,52.6,0.3,1.15,0.0,0,1,0,slow
6/94578,2023-03-01,2023-03-01,9,Wednesday,CM Rạch Miễu,1,347700,8000.0,339700.0,0.02300834052343975,58.03333333333333,1.35,4.65,0.0,0,1,0,slow
16/62540,2023-03-01,2023-03-01,9,Wednesday,CM Rạch Miễu,1,4174800,24000.0,4150800.0,0.005748778384593274,58.266666666666666,1.3666666666666667,4.4,0.0,0,1,0,slow
4/84835,2023-03-01,2023-03-01,9,Wednesday,CM Rạch Miễu,1,621200,8000.0,613200.0,0.0128783000643915,58.5,1.3833333333333333,3.8666666666666667,0.0,0,1,0,slow
20/71482,2023-03-01,2023-03-01,9,Wednesday,CM Rạch Miễu,1,2228300,28000.0,2200300.0,0.01256563299376206,58.766666666666666,1.4166666666666667,3.466666666666667,0.0,0,1,0,slow
4/84799,2023-03-01,2023-03-01,9,Wednesday,CM Rạch Miễu,1,307700,8000.0,299700.0,0.025999350016249593,59.21666666666667,1.4333333333333333,3.1666666666666665,0.0,0,1,0,slow
10/151,2023-03-01,2023-03-01,9,Wednesday,CM Rạch Miễu,1,725282,8000.0,717282.0,0.011030192394130835,59.45,1.45,2.8333333333333335,0.0,0,1,0,slow
10/00220,2023-03-01,2023-03-01,9,Wednesday,CM Rạch Miễu,1,529500,8000.0,521500.0,0.015108593012275733,59.71666666666667,1.4666666666666666,2.0833333333333335,0.0,0,1,0,slow
94178/6,2023-03-01,2023-03-01,9,Wednesday,CM Rạch Miễu,1,213200,8000.0,205200.0,0.0375234521575985,60.2,1.4833333333333334,2.3666666666666667,0.0,0,0,0,slow
9/32149(1),2023-03-01,2023-03-01,9,Wednesday,CM Rạch Miễu,1,2163500,40000.0,2123500.0,0.018488560203374162,60.45,1.5,1.25,0.0,0,1,0,slow
16/62467,2023-03-01,2023-03-01,9,Wednesday,CM Rạch Miễu,1,2158700,28000.0,2130700.0,0.012970769444573123,56.083333333333336,1.5166666666666666,0.9666666666666667,0.0,0,1,0,slow
4/85498,2023-03-02,2023-03-02,20,Thursday,CM Rạch Miễu,1,1061500,12000.0,1049500.0,0.011304757418747056,39.483333333333334,0.23333333333333334,0.5333333333333333,0.0,0,1,0,normal
20/71861,2023-03-02,2023-03-02,20,Thursday,CM Rạch Miễu,1,1006500,8000.0,998500.0,0.007948335817188276,10.416666666666666,0.2833333333333333,0.9,0.0,0,1,1,very_fast
12/6921,2023-03-02,2023-03-02,20,Thursday,CM Rạch Miễu,1,399300,8000.0,391300.0,0.020035061357375407,12.416666666666666,0.16666666666666666,1.0,0.0,0,1,1,very_fast
12/6900-16/62958,2023-03-02,2023-03-02,20,Thursday,CM Rạch Miễu,1,233401,8000.0,225401.0,0.03427577431116405,18.983333333333334,0.18333333333333332,0.6333333333333333,0.0,0,1,1,fast
12/6907,2023-03-02,2023-03-02,20,Thursday,CM Rạch Miễu,1,743400,8000.0,735400.0,0.010761366693570083,64.71666666666667,0.18333333333333332,1.4,0.0,0,1,0,slow
12/6875,2023-03-02,2023-03-02,18,Thursday,CM Rạch Miễu,1,1707100,12000.0,1695100.0,0.007029465174857946,20.55,0.5,0.9666666666666667,0.0,0,1,1,fast
6/95198-6/95173,2023-03-02,2023-03-02,18,Thursday,CM Rạch Miễu,1,1538000,20000.0,1518000.0,0.013003901170351105,26.683333333333334,0.5166666666666667,1.9,0.0,0,1,1,fast
16/62895,2023-03-02,2023-03-02,18,Thursday,CM Rạch Miễu,1,840800,8000.0,832800.0,0.009514747859181731,45.416666666666664,0.5333333333333333,1.2666666666666666,0.0,0,1,0,slow
8/95915,2023-03-02,2023-03-02,18,Thursday,CM Rạch Miễu,1,1091800,12000.0,1079800.0,0.01099102399706906,69.96666666666667,0.5333333333333333,1.5833333333333333,0.0,0,0,0,slow
1071/10,2023-03-03,2023-03-03,15,Friday,CM Rạch Miễu,1,730000,8000.0,722000.0,0.010958904109589041,57.266666666666666,0.5833333333333334,12.616666666666667,0.0,0,1,0,slow
96175/8,2023-03-03,2023-03-03,15,Friday,CM Rạch Miễu,1,726000,8000.0,718000.0,0.011019283746556474,56.9,0.6,10.766666666666667,0.0,0,1,0,slow
96150/8,2023-03-03,2023-03-03,15,Friday,CM Rạch Miễu,1,1015900,8000.0,1007900.0,0.007874790825868687,57.9,0.6333333333333333,10.433333333333334,0.0,0,1,0,slow
90269/19,2023-03-03,2023-03-03,15,Friday,CM Rạch Miễu,1,646100,8000.0,638100.0,0.012381984212970128,56.61666666666667,0.65,10.116666666666667,0.0,0,1,0,slow
95349/6,2023-03-03,2023-03-03,15,Friday,CM Rạch Miễu,1,466200,12000.0,454200.0,0.02574002574002574,56.2,0.6666666666666666,9.883333333333333,0.0,0,1,0,slow
